user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
4945	user_4945	20	0	11	2008-09-01	2008-09-01	NULL	2	2010-01-17	2010-11-15	1.0	1.0
51059	David Popeck	13	0	9	2012-09-10	2012-09-10	NULL	2	2012-11-10	2012-10-18	0.7222	0.6
4942	user_4942	712	0	522	2013-11-03	2013-11-03	NULL	80	2014-07-16	2014-07-13	0.6933	0.7576
80526	frawe	455	0	3	2009-06-09	2009-06-09	NULL	1	2009-06-09	2009-06-09	0.0197	0.0003
43207	kdkeller	1	0	1	2009-08-13	2009-08-13	NULL	1	2009-08-13	2009-08-13	0.0001	0.0001
2253289	Litost	38	0	37	2014-08-11	2014-08-11	NULL	3	2014-09-21	2014-08-16	1.0	1.0
1216964	jonocan	1	0	1	2013-01-31	2013-01-31	NULL	1	2013-01-31	2013-01-31	1.0	1.0
1993354	tonypearson	1	0	1	2014-03-19	2014-03-19	NULL	1	2014-03-19	2014-03-19	1.0	1.0
1535260	alan55	2	0	0	2013-06-10	NULL	NULL	1	2013-06-10	2013-06-10	1.0	NULL
881434	Kcollins	9	0	9	2012-09-13	2012-09-13	NULL	1	2012-09-13	2012-09-13	1.0	1.0
854431	Evenmadderjon	2	0	1	2013-09-12	2013-09-12	NULL	1	2013-09-12	2013-09-12	0.0571	0.0303
2239677	Lensman99	1	0	0	2015-04-02	NULL	NULL	1	2015-04-02	2015-04-02	0.5	NULL
14686	mgeiser	58	0	1	2008-04-01	2009-04-26	NULL	2	2008-10-13	2009-03-23	0.0008	0.0
3198514	GUYD	4	0	4	2015-08-30	2015-08-30	NULL	1	2015-08-30	2015-08-30	0.1379	0.1379
2884458	Bheema	1	0	1	2015-05-02	2015-05-02	NULL	1	2015-05-02	2015-05-02	1.0	0.5
234653	djlb	2	0	1	2010-02-17	2013-04-29	NULL	2	2011-09-24	2011-09-24	0.1538	0.0769
6420	RogerP	53	1	39	2007-05-09	2007-05-09	2007-05-09	3	2007-09-04	2007-10-05	0.0063	0.0047
584752	Andrea Spisni	1	0	1	2013-12-04	2013-12-04	NULL	1	2013-12-04	2013-12-04	0.0001	0.0001
