date	count	v1count	blankcount
2008-07-08	918	490	1
2008-07-09	1077	524	0
2008-07-10	959	831	0
2008-07-11	1642	1209	1
2008-07-12	1344	637	0
2008-07-13	1365	879	0
2008-07-14	384	150	0
2008-07-15	1387	1047	0
2008-07-16	518	235	0
2008-07-17	1967	1791	11
2008-07-18	2762	2325	3
2008-07-19	3614	3008	9
2008-07-20	993	755	0
2008-07-21	1058	778	0
2008-07-22	853	525	0
2008-07-23	1305	1005	0
2008-07-24	1611	1080	0
2008-07-25	1677	1133	0
2008-07-26	1426	1043	0
2008-07-27	3865	3150	2
2008-07-28	1960	1461	0
2008-07-29	1776	1311	0
2008-07-30	1955	1387	0
2008-07-31	829	643	0
2008-08-01	1796	1257	0
2008-08-02	1537	1191	0
2008-08-03	7614	7143	0
2008-08-04	1411	1043	0
2008-08-05	2154	1598	12
2008-08-06	1332	1021	3
2008-08-07	1658	1097	0
2008-08-08	3153	2479	0
2008-08-09	1136	961	0
2008-08-10	1839	1210	0
2008-08-11	1010	764	0
2008-08-12	867	519	0
2008-08-13	1510	965	0
2008-08-14	2169	1662	1
2008-08-15	2047	1317	0
2008-08-16	1849	1385	0
2008-08-17	4121	3298	0
2008-08-18	1636	1235	0
2008-08-19	2651	2350	1
2008-08-20	3653	3248	3
2008-08-21	742	504	0
2008-08-22	819	581	0
2008-08-23	1597	1352	0
2008-08-24	2050	1625	1
2008-08-25	3640	3354	0
2008-08-26	729	564	0
2008-08-27	249	158	0
2008-08-28	623	349	0
2008-08-29	2637	2018	0
2008-08-30	4689	3751	1
2008-08-31	3640	2712	0
2008-09-01	2300	1999	0
2008-09-02	973	792	0
2008-09-03	1344	1148	1
2008-09-04	2669	2262	0
2008-09-05	782	467	0
2008-09-06	1270	1044	0
2008-09-07	1348	1232	0
2008-09-08	1664	1054	0
2008-09-09	1469	1006	1
2008-09-10	715	387	0
2008-09-11	3039	2105	0
2008-09-12	3939	3009	0
2008-09-13	6365	6042	0
2008-09-14	4248	3296	0
2008-09-15	3390	2786	0
2008-09-16	4565	3386	2
2008-09-17	2831	2389	0
2008-09-18	6007	4871	1
2008-09-19	7785	7092	1
2008-09-20	1681	1419	0
2008-09-21	658	578	0
2008-09-22	970	670	0
2008-09-23	1322	1194	0
2008-09-24	1763	1133	0
2008-09-25	815	648	0
2008-09-26	1326	1149	0
2008-09-27	834	701	0
2008-09-28	1472	1145	0
2008-09-29	1248	730	1
2008-09-30	1991	1447	0
2008-10-01	1803	1096	0
2008-10-02	1275	395	0
2008-10-03	1549	1297	0
2008-10-04	864	758	0
2008-10-05	2135	2013	0
2008-10-06	10640	1090	0
2008-10-07	3750	723	0
2008-10-08	9113	1950	7
2008-10-09	2065	1008	0
2008-10-10	1087	836	0
2008-10-11	641	274	0
2008-10-12	6703	955	0
2008-10-13	4326	1302	0
2008-10-14	3768	573	0
2008-10-15	1092	283	2
2008-10-16	2179	329	0
2008-10-17	1076	178	0
2008-10-18	2782	994	0
2008-10-19	3779	2409	0
2008-10-20	1381	825	0
2008-10-21	1365	504	0
2008-10-22	1409	475	0
2008-10-23	1713	705	0
2008-10-24	3525	581	0
2008-10-25	3277	998	0
2008-10-26	4143	1713	0
2008-10-27	2599	790	0
2008-10-28	1844	178	0
2008-10-29	4046	478	0
2008-10-30	3117	464	0
2008-10-31	810	236	0
2008-11-01	1697	392	0
2008-11-02	12690	1286	0
2008-11-03	2328	794	0
2008-11-04	2847	384	0
2008-11-05	34844	2198	0
2008-11-06	33061	2944	0
2008-11-07	38828	1606	0
2008-11-08	23196	1148	0
2008-11-09	43059	1704	0
2008-11-10	62327	2864	2
2008-11-11	7957	900	0
2008-11-12	36176	946	1
2008-11-13	5134	369	0
2008-11-14	3786	1387	0
2008-11-15	3416	713	0
2008-11-16	2660	772	0
2008-11-17	3113	1502	0
2008-11-18	10762	2221	0
2008-11-19	6575	2021	0
2008-11-20	10660	1584	0
2008-11-21	7937	1015	0
2008-11-22	8501	822	0
2008-11-23	4181	2760	0
2008-11-24	20083	1084	0
2008-11-25	13606	951	0
2008-11-26	3348	505	0
2008-11-27	5145	895	0
2008-11-28	14479	988	0
2008-11-29	4006	704	0
2008-11-30	6251	917	0
2008-12-01	4779	659	0
2008-12-02	2871	1184	0
2008-12-03	1163	6	0
2008-12-04	1954	915	0
2008-12-05	1452	484	0
2008-12-06	1129	378	0
2008-12-07	1366	406	0
2008-12-08	2178	986	0
2008-12-09	5141	607	0
2008-12-10	8466	483	0
2008-12-11	662	56	0
2008-12-12	2530	413	0
2008-12-13	3543	544	0
2008-12-14	3905	1254	0
2008-12-15	5065	1212	0
2008-12-16	4474	732	0
2008-12-17	2061	657	0
2008-12-18	1411	295	0
2008-12-19	4070	687	0
2008-12-20	3752	945	0
2008-12-21	2785	1387	1
2008-12-22	1768	668	0
2008-12-23	1843	282	0
2008-12-24	307	81	0
2008-12-25	2259	577	0
2008-12-26	978	660	1
2008-12-27	990	410	0
2008-12-28	2828	765	0
2008-12-29	846	373	0
2008-12-30	1201	420	0
2008-12-31	8766	6139	2
2009-01-01	4579	1194	0
2009-01-02	1516	631	0
2009-01-03	1901	1096	1
2009-01-04	4575	902	0
2009-01-05	4497	888	0
2009-01-06	2842	388	0
2009-01-07	1800	209	0
2009-01-08	611	253	0
2009-01-09	1450	138	0
2009-01-10	4055	456	0
2009-01-11	628	149	0
2009-01-12	1629	854	0
2009-01-13	1651	455	0
2009-01-14	5097	523	0
2009-01-15	3877	1084	0
2009-01-16	1450	303	0
2009-01-17	4558	334	0
2009-01-18	3363	1235	0
2009-01-19	5010	936	0
2009-01-20	3032	704	0
2009-01-21	2331	327	0
2009-01-22	527	117	0
2009-01-23	2924	480	0
2009-01-24	1632	830	0
2009-01-25	5341	1016	0
2009-01-26	1583	514	0
2009-01-27	4778	658	0
2009-01-28	4231	384	0
2009-01-29	2353	314	0
2009-01-30	2403	614	0
2009-01-31	1152	450	0
2009-02-01	2620	943	0
2009-02-02	1499	755	0
2009-02-03	3397	569	0
2009-02-04	2102	528	0
2009-02-05	3326	194	0
2009-02-06	2112	524	0
2009-02-07	2613	835	0
2009-02-08	5339	793	0
2009-02-09	842	480	0
2009-02-10	2384	1108	0
2009-02-11	1865	330	0
2009-02-12	920	107	0
2009-02-13	2012	313	0
2009-02-14	1665	383	1
2009-02-15	4414	619	0
