date	count	v1count	blankcount
2014-01-10	3	0	0
2014-01-11	6	0	0
2014-01-15	39	13	0
2014-01-18	6	0	0
2014-01-20	5	0	0
2014-01-23	5	0	0
2014-01-24	1	0	0
2014-01-25	1	0	0
2014-01-26	9	2	0
2014-01-29	2	0	0
2014-01-30	33	4	0
2014-01-31	166	9	0
2014-02-02	25	10	0
2014-02-14	1	0	0
2014-02-15	1	0	0
2014-02-21	3	0	0
2014-02-22	1	0	0
2014-02-26	35	24	0
2014-02-27	68	27	0
2014-02-28	7	0	0
2014-03-02	70	0	0
2014-03-03	6	0	0
2014-03-06	135	46	0
2014-03-08	3	0	0
2014-03-10	2	0	0
2014-03-14	1	0	0
2014-03-15	39	36	0
2014-03-16	4	0	0
2014-03-18	18	4	0
2014-03-19	1	1	0
2014-03-21	7	1	0
2014-03-22	8	0	0
2014-03-23	9	1	0
2014-03-24	1	1	0
2014-03-25	1	0	0
2014-03-29	93	55	0
2014-03-30	2	0	0
2014-04-01	1655	1550	0
2014-04-02	718	484	0
2014-04-03	1076	567	0
2014-04-04	3273	278	0
2014-04-05	16	9	0
2014-04-07	688	181	0
2014-04-08	975	275	0
2014-04-09	1375	361	0
2014-04-10	726	167	0
2014-04-11	12	7	0
2014-04-12	1	0	0
2014-04-14	371	217	0
2014-04-15	111	90	0
2014-04-16	3	1	0
2014-04-17	127	44	0
2014-04-20	3	2	0
2014-04-21	134	90	0
2014-04-22	686	357	0
2014-04-23	58	58	0
2014-04-25	23	23	0
2014-04-30	654	308	0
2014-05-02	3	0	0
2014-05-03	5	0	0
2014-05-04	1	0	0
2014-05-09	2	0	0
2014-05-10	11	0	0
2014-05-11	13	5	0
2014-05-13	308	288	0
2014-05-14	8	8	0
2014-05-15	5	0	0
2014-05-16	4	0	0
2014-05-17	3	0	0
2014-05-18	4	0	0
2014-05-20	4	0	0
2014-05-22	6	0	0
2014-05-24	85	0	0
2014-05-25	2	0	0
2014-05-26	2265	506	0
2014-05-27	3	0	0
2014-05-28	363	13	0
2014-05-30	39	3	0
2014-06-09	702	239	0
2014-06-10	1	1	0
2014-06-13	407	115	0
2014-06-14	6	4	0
2014-06-15	9	7	0
2014-06-16	95	22	0
2014-06-19	1031	136	0
2014-06-20	10	10	0
2014-06-21	16	16	0
2014-06-28	7	1	0
2014-06-29	1	1	0
2014-06-30	31	27	0
2014-07-02	19	2	0
2014-07-09	1	0	0
2014-07-10	23	0	0
2014-07-12	13	5	0
2014-07-13	1	1	0
2014-07-15	44	20	0
2014-07-16	4182	4146	0
2014-07-17	3843	3835	0
2014-07-18	8580	8521	0
2014-07-20	526	367	0
2014-07-21	11786	11699	0
2014-07-22	9726	9590	0
2014-07-23	3956	3899	0
2014-07-24	2554	2196	0
2014-07-25	988	918	0
2014-07-27	2	0	0
2014-07-28	4	2	0
2014-07-31	16	10	0
2014-08-01	144	45	0
2014-08-05	26	14	0
2014-08-06	44	0	0
2014-08-07	55	12	0
2014-08-08	318	191	0
2014-08-09	1	0	0
2014-08-10	5	0	0
2014-08-12	27	0	0
2014-08-17	2	2	0
2014-08-19	1	0	0
2014-08-20	12	1	0
2014-08-26	1	0	0
2014-08-30	12	12	0
2014-09-02	1	0	0
2014-09-03	54	1	0
2014-09-04	4	2	0
2014-09-05	504	3	0
2014-09-06	4	0	0
2014-09-11	2	1	0
2014-09-15	3	3	0
2014-10-05	15	0	0
2014-10-06	17	0	0
2014-10-08	2	0	0
2014-10-10	2	0	0
2014-10-15	2	1	0
2014-10-17	39	1	0
2014-10-21	9	0	0
2014-10-23	33	0	0
2014-10-25	560	537	0
2014-10-28	3	3	0
2014-10-30	91	5	0
2014-11-02	1	0	0
2014-11-07	12	7	0
2014-11-14	18	5	0
2014-11-16	15	0	0
2014-11-21	1	0	0
2014-11-23	193	64	0
2014-11-26	108	19	0
2014-12-05	2	0	0
2014-12-06	8	8	0
2014-12-08	4	0	0
2014-12-09	9	0	0
2014-12-13	1	0	0
2014-12-14	35	19	0
2014-12-15	21	7	0
2014-12-16	23	1	0
2014-12-22	1	0	0
2014-12-23	2	0	0
2014-12-24	2	2	0
2014-12-27	1	0	0
2014-12-29	4	0	0
2014-12-31	4	0	0
2015-01-04	2	1	0
2015-01-05	220	173	0
2015-01-06	17	0	0
2015-01-12	8	4	0
2015-01-13	2	1	0
2015-01-14	88	2	0
2015-01-20	118	39	0
2015-01-21	216	186	0
2015-01-22	8	2	0
2015-01-24	11	11	0
