user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness	v2countlocalness
2876750	Esther Grassian	6	0	6	2015-04-29	2015-04-29	NULL	1	2015-04-29	2015-04-29	0.2857	0.2727	-0.0
2958525	CartoRD	2	0	0	2015-06-02	NULL	NULL	1	2015-06-01	2015-06-01	1.0	NULL	1.0
1233837	Rich Jones	12	0	11	2013-06-16	2013-06-16	NULL	1	2013-06-16	2013-06-16	1.0	1.0	1.0
28054	Ed Kapitein	241	0	0	2008-08-16	NULL	NULL	1	2008-08-16	2008-08-16	0.0081	0.0	0.0082
110263	werner2101	666	0	626	2013-11-01	2013-11-01	NULL	3	2013-11-06	2013-11-06	0.0007	0.0014	0.0001
7749	Matze	230	49	228	2007-07-20	2007-07-20	2007-07-20	4	2007-08-29	2007-08-13	0.0108	0.0116	0.0013
3360808	Tribunal Supremo Electoral	1	0	1	2015-11-18	2015-11-18	NULL	1	2015-11-18	2015-11-18	0.0093	0.0133	0.0
179529	TheoV	1	0	1	2013-11-02	2013-11-02	NULL	1	2013-11-01	2013-11-01	0.0002	0.0011	0.0
1836015	kml5384	1	0	1	2013-12-09	2013-12-09	NULL	1	2013-12-09	2013-12-09	0.0556	0.0667	0.0
2042243	lacarsrepo2	2	0	1	2014-04-22	2014-04-22	NULL	1	2014-04-21	2014-04-21	1.0	1.0	NULL
304970	Al Pascual	10	0	8	2011-07-20	2011-07-20	NULL	1	2011-07-19	2011-07-19	0.0	0.0	0.0001
634748	ivanbobive	7	0	0	2014-04-17	NULL	NULL	1	2014-04-16	2014-04-16	1.0	NULL	1.0
65631	Dominik Hurnaus	44	0	37	2009-07-12	2009-07-12	NULL	1	2009-07-12	2009-07-12	0.0003	0.0007	0.0001
69716	Circeus	678	2	319	2008-09-26	2014-02-06	2014-02-10	14	2013-09-29	2013-12-01	0.0081	0.0208	0.0052
1936306	eugenek	2	0	2	2014-02-15	2014-02-15	NULL	1	2014-02-15	2014-02-15	1.0	1.0	NULL
402624	bdiscoe	3157	0	2626	2014-03-12	2014-03-12	NULL	8	2014-08-22	2015-01-20	0.0001	0.0007	0.0
123510	Ilan Rabinovitch	85	0	78	2009-05-10	2009-05-10	NULL	2	2009-05-21	2009-05-11	0.8095	0.907	0.3684
2044953	dldx	37	0	11	2014-04-23	2014-04-23	NULL	1	2014-04-23	2014-04-23	0.0311	0.0124	0.0861
502418	wichtel2007	2	0	2	2011-08-07	2011-08-07	NULL	2	2011-08-24	2011-08-24	0.6667	0.5	-0.0
1024323	blattms	3	0	1	2013-04-16	2013-04-16	NULL	1	2013-04-16	2013-04-16	0.1304	0.1111	0.1429
1521243	pakkncho	2	0	2	2013-06-13	2013-06-13	NULL	1	2013-06-13	2013-06-13	1.0	1.0	NULL
2041860	Greenlycollective	2	0	1	2014-04-21	2014-04-21	NULL	1	2014-04-21	2014-04-21	1.0	1.0	NULL
570740	Inactive Account	2	0	0	2011-12-17	NULL	NULL	1	2011-12-16	2011-12-16	1.0	NULL	1.0
153711	AaronAsAChimp	760	0	424	2012-11-27	2012-12-05	NULL	5	2012-12-08	2012-12-05	0.0157	0.0114	0.0303
1911128	thethirdone	1001	0	985	2014-01-31	2014-01-31	NULL	6	2014-06-29	2014-03-14	0.9515	0.9714	0.4211
3233629	Kim Mason	22	0	14	2015-12-23	2015-12-23	NULL	1	2015-12-22	2015-12-22	0.2683	0.3182	0.2105
950776	the Sandinator	318	0	288	2013-02-25	2013-02-25	NULL	5	2014-03-27	2014-10-24	0.0029	0.0055	0.0005
118242	Mirko	189	0	188	2009-05-03	2009-05-03	NULL	1	2009-05-03	2009-05-03	0.0047	0.0106	0.0
398300	baditaflorin	117	0	80	2014-06-06	2014-06-06	NULL	2	2014-06-08	2014-06-07	0.0002	0.0001	0.0005
3450658	4 Seasons Construction & Design	1	0	0	2015-12-12	NULL	NULL	1	2015-12-11	2015-12-11	NULL	NULL	NULL
1707671	stefanguen	5	0	4	2013-08-07	2013-08-07	NULL	2	2013-11-05	2013-10-18	0.8333	0.8	1.0
379381	mgoe	1182	0	202	2012-10-31	2012-11-02	NULL	7	2012-11-06	2012-11-05	0.0035	0.002	0.004
2472154	hotrodglay	36	0	33	2014-11-24	2014-11-24	NULL	1	2014-11-23	2014-11-23	1.0	1.0	1.0
18069	Claudius Henrichs	25	0	0	2010-05-10	NULL	NULL	11	2011-06-07	2012-02-02	0.0	0.0	0.0001
1044278	nick125	2	0	1	2012-11-11	2012-11-11	NULL	1	2012-11-11	2012-11-11	0.003	0.0035	0.0027
1813290	jcijustin	19	0	17	2014-02-21	2014-02-21	NULL	1	2014-02-21	2014-02-21	0.6552	0.8095	0.25
414318	Munchabunch	1517	0	1265	2012-01-15	2012-01-15	NULL	15	2013-10-02	2013-10-05	0.002	0.0045	0.0005
1058653	chadbunn	247	0	247	2013-04-08	2013-04-08	NULL	2	2014-04-13	2013-04-11	0.0007	0.001	0.0
28755	hlightstone	3	0	2	2008-02-26	2008-02-26	NULL	1	2008-02-26	2008-02-26	1.0	1.0	NULL
172867	AmiFritz	1	0	0	2014-02-02	NULL	NULL	1	2014-02-02	2014-02-02	0.0	0.0	0.0
2941385	cart0	5	0	0	2015-11-28	NULL	NULL	1	2015-11-28	2015-11-28	0.0001	0.0	0.0031
